id,route_name,sn_id,en_id,ofc_type_id,capacity,ofc_owner_id,current_rkm,transnet_id,transnet_rkm,asset_no,maintenance_terminal_id,commissioned_on,remark,status,created_at,updated_at
014f051c-3f12-4151-96ef-1c16a5e2c694,HNV PCM 1ST FLOOR-SONARPUR-02,45f1a024-b36f-465a-8896-125399380cb6,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,3.850,155069,4.110,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-06-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
01baa2f8-ef35-4da3-9831-4225724b92a7,PIYALI TOWN I BTS-BJC PURATAN BAZAR,5be02f7d-d7e7-403c-bf98-535c120b7c05,6ef43b78-0e7b-41c0-90d8-b26b4823b2ec,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,,170690,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
033cac80-8f67-40a6-b69a-7538c319645b,SHALIMAR CHEMICAL BTS-BJC BIRLA PLUS PIT,b1ba7120-8b78-4897-b040-faa5e5620c96,8200a942-e1c4-4246-b231-9cab7a28e96c,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.680,170700,0.680,,4bc2a086-b131-47e1-9c20-f10650c0196d,2010-11-15,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
04463b61-d009-47ae-a16f-472074b761a8,NDP III BTS-BJC DHAMAITALA,e1e3119d-5963-4202-9e63-3537e7ef7ffb,c03c5411-e3a6-404e-a7fe-ffcae2255379,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.000,170715,0.000,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-12-17 00:00:00+00
052df088-c96b-4230-94a0-96b1d4b52b68,MISSION – SONARPUR-01,376e5b44-4294-4b61-a411-2df818899fd0,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,,157051,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
05a13b7e-9cef-4e2e-9310-d7ba48c7ccf9,BARUIPUR SDO OFFICE- BJC BARUIPUR HOSPITAL-01,d21ea89a-7681-4e53-b10c-5da3c82d31fe,80ac669e-836b-415d-928b-c734784baa4a,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.900,173704,0.500,,4bc2a086-b131-47e1-9c20-f10650c0196d,2008-10-18,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
05bacdc8-61c9-48a9-96fc-93f67d67f59f,BARUIPUR PHULTALA BTS - BJC IFO ATANU TELECOM-01,26784392-9af2-47eb-9171-bb0b5d96ee27,b90a8dd4-d762-448e-ba85-bd122456ae99,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.200,233301,1.200,,4bc2a086-b131-47e1-9c20-f10650c0196d,2022-12-30,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
06421c4c-cd06-4432-8b58-624c21e23910,MADARHAT- SITAKUNDU-01,10bf798c-c44f-43ed-8513-41c633434f90,69b3cd60-ce89-43b4-ac1f-4671fc02d081,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,2.500,173805,2.490,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-06-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
07c84763-74b4-4da7-bc4c-0bed4abb3863,GREATER KOLKATA ENGINEERING COLLEGE AND MANAGEMENT – BJC ZILA STADIUM-01,f396b2bd-0ba3-4a11-a8a8-c2811f856cbe,ac5a2d13-e807-4050-a04c-376c566ae64f,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.050,170689,1.050,,4bc2a086-b131-47e1-9c20-f10650c0196d,2013-05-02,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
09ca69df-b6aa-4a9c-92b8-979460b66194,GOBINDAPUR BTS – BADE HOOGHLY BTS-01,3d9eeaab-d37e-404f-aa62-c8c7a75467b5,42cd6bb1-697d-4093-82d6-88a7d6e3c87f,aea6a03e-cf73-45a4-99e1-317f8f4cfc84,4,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.170,198620,1.170,990500621079,4bc2a086-b131-47e1-9c20-f10650c0196d,2018-02-04,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
09eae90e-1903-49fc-a132-154f2c5c6b8e,SITAKUNDU BTS- SITAKUNDU,ebd96b33-8ed2-479d-a8eb-dcdaf9fd31da,69b3cd60-ce89-43b4-ac1f-4671fc02d081,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.610,170313,0.610,,4bc2a086-b131-47e1-9c20-f10650c0196d,2015-06-16,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
0ae33087-10d4-4f73-ad64-cdf0a8207c98,HHC -BJC HHC-01,781a30c9-f5db-4af4-ac1d-f279ad2eff80,76007e7f-d3db-4dcb-b6d4-26ad641a4597,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.100,170679,0.160,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-02-09,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
0e748e06-0d6d-4627-95aa-2d82c15405ea,HNV PCM 1ST FLOOR – SONARPUR-03,45f1a024-b36f-465a-8896-125399380cb6,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,10.860,170321,10.860,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-02-09,HARINAVI-KAMALGAZI 24F & KAMALGAZI-SONARPUR & KAMALGAZI-FIEM & FIEM-SONARPUR,true,2025-08-19 00:00:00+00,2025-12-29 17:45:14.466502+00
0ebd0921-9f37-4dcb-b7ca-3093bbe47583,AP NAGAR – HNV PCM 1ST FLOOR-01 (C2),54bc2231-880b-4ba6-ba6e-4d3cb594052b,45f1a024-b36f-465a-8896-125399380cb6,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,21.210,174474,9.520,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-02-09,AP Nagar - Sitakundu C2,true,2025-08-19 00:00:00+00,2026-01-11 17:25:35.617176+00
0f9b5bec-1d37-48da-8e21-24d5628ae24f,HNV PCM 1ST FLOOR-SONARPUR -04,45f1a024-b36f-465a-8896-125399380cb6,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,1b3fc06b-9948-4232-8a2c-caec58f780aa,48,ad3477d5-de78-4b9f-9302-a4b5db326e9f,3.830,174472,4.100,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-06-23,REHAB OFC,true,2025-08-19 00:00:00+00,2025-12-23 17:56:27.373868+00
102efe92-73c0-457b-a951-2f60a34a4a7d,BARUIPUR – KALYANPUR,b5bfbef5-356c-499b-ad2b-351b7ed6a845,aafe2bfb-6e18-4053-97b5-bf7fb9992fcb,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,5.040,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
117c7353-99a9-4220-8cfd-0669d93b4f4b,BARUIPUR - HNV PCM 1ST FLOOR-01,b5bfbef5-356c-499b-ad2b-351b7ed6a845,45f1a024-b36f-465a-8896-125399380cb6,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,9.210,154979,8.560,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-06-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
11d0f279-f6a7-448a-bf13-c9c6d5f7c41f,BORAL – KAMALGAZI BTS-02,4655a834-c64f-48c8-90a0-6e4f9654acf1,abfa36d3-d0ed-486e-8f97-62651f7a9b9e,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,3.130,157042,3.010,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-02-09,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
135b3854-4a34-445d-b0fb-a0361dded8c7,SARMASTAPUR BTS-HNV PCM 1ST FLOOR,7a797a60-568c-455a-954d-4099c32a438d,45f1a024-b36f-465a-8896-125399380cb6,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,3.820,170707,2.540,,4bc2a086-b131-47e1-9c20-f10650c0196d,2007-08-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
172dbf61-91cf-4d91-82af-f09cb66ad086,FULTALA MORE JC - RAMNAGAR 2 GP,4a7811fb-7b7b-4b46-8d8b-38205c6fe58f,15f9295e-0909-4a8c-8d50-5dd161639344,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,2.648,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,"BARUIPUR-HARINAVI VIA SBGM 24F(F-3,4)+	
OPP. WELKIN SCHOOL JC(F-3,4) - FULTALA MORE JC(3,4) - RAMNAGAR2(1,2)",true,,2025-10-29 00:00:00+00
19f64439-2ff6-405a-8d23-24678aa77254,MISSION PALLY BTS – BJC OH JOINT ROLL OF SONARPUR II BTS-01,70f7d909-f8b0-4171-a67b-6df6ffc170af,21de6e6b-d210-497e-b962-17bc963953e7,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.050,255206,1.050,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
1a871400-f1d9-44cc-8270-f4eb396cd6f8,KUMRAKHALI BTS-BJC KARBALA-01,a8c91e51-9673-4267-8dee-0627a03bc826,26e1ab78-e507-4915-99aa-fa40e808f209,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.870,170709,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
1ae4596d-cbfa-4389-85be-05e73b649b62,SONARPUR - JC NEAR AP NAGAR,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,425e962e-64c6-45a5-9a6c-be52361519e3,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,1.300,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
1b3298e9-bad5-4ed9-b7cd-e7407bf3e24c,BJC JC NEAR BORO POLE-BARUIPUR POLYTECHNIC-01,77d5b651-7105-4177-aa23-51673a850b26,5538422e-4955-4ae3-8e58-7e4e801aaeac,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.670,244615,0.670,990500638544,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
1b69ae69-edec-4dfe-9c79-f1babd86c061,BOB SONARPUR – BJC JC INFRONT OF BOB SNP-01,4024c1d7-f4f6-423b-a4a0-54cf06215f2e,e837bed9-b766-4f4f-8f8a-a6fb6f2d2abc,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.060,244591,0.060,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
1c7360d2-0134-40a6-ade5-c535c4f85f9c,SBI BARUIPUR – BJC AERIAL JC SP OFFICE-01,a72f165a-4e0f-44a3-934e-f68940e00471,e2183603-55cd-4233-a19a-d1319cd6f50e,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.150,244507,0.150,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
1cdc0316-7689-44f8-bb03-eb5630deda99,PADMAPUKUR-BJC DHOPAGACHI,b23799ac-04a7-4a2c-a6ce-2676971cbc2f,7a24fbd1-90e4-42c7-a6d5-557256417192,2ecb77f4-d9ff-4300-ab99-6118ad220ce1,48,ad3477d5-de78-4b9f-9302-a4b5db326e9f,3.900,230814,3.900,,4bc2a086-b131-47e1-9c20-f10650c0196d,2002-12-16,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
243da672-c9b6-4c50-9624-cb0b176b6720,GOBINDAPUR BTS- GOBINDAPUR-01,3d9eeaab-d37e-404f-aa62-c8c7a75467b5,badf80cb-ccc2-47f9-8dc4-82e32733b251,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.240,170308,1.030,,4bc2a086-b131-47e1-9c20-f10650c0196d,2005-10-18,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
2574fbdf-8d24-4b62-9986-7d780a134f3b,BORAL – KAMALGAZI BTS-01,4655a834-c64f-48c8-90a0-6e4f9654acf1,abfa36d3-d0ed-486e-8f97-62651f7a9b9e,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,2.800,156013,2.710,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-06-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
25781ea8-efb4-42d6-9085-69a7a2aad58d,BONHOOGLY 1 - BONHOOGLY 2,675d06b6-0db1-40de-bf89-6d008a05d88f,f0716e0d-15bb-47ba-b036-68cbbbd06085,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,1.261,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
29e65bf9-61b8-4e5d-8105-aaa7d69f6a39,KHEYADAH PNB – Kheyadaha-I,207dbf97-3f2c-4141-87f0-629364dcf332,be137ca3-f4f4-424b-b208-536d70486ed3,aea6a03e-cf73-45a4-99e1-317f8f4cfc84,4,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.060,255205,0.060,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
2af49245-2ebf-4f03-80db-2589ee4c8890,KODALIA BTS-BJC KODALIA-01,e56848ea-3c3a-4925-b20c-bc5ca60bec5b,088f69d4-3fd5-4565-93b2-13d28234785e,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.150,170697,0.150,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
2c3c5ad3-0902-41ee-827a-da52244486f6,BARUIPUR-BARUIPUR DUTTAPARA BTS-01,b5bfbef5-356c-499b-ad2b-351b7ed6a845,8f06599e-fe3e-4717-b0ea-4fa6ccdb8ea6,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.300,250133,1.300,990500904327,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
2cd7d482-0e4c-4256-97ca-e2873f4bd5bd,SBGM BANK PLOT BTS-HNV PCM 1ST FLOOR,b1f6f204-2a68-4fba-af6e-a86fca1cd627,45f1a024-b36f-465a-8896-125399380cb6,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,2.700,170712,2.740,,4bc2a086-b131-47e1-9c20-f10650c0196d,2010-10-13,,true,2025-08-19 00:00:00+00,2025-12-07 00:00:00+00
303eed29-c0ed-45d5-aa98-8a839b638196,JC NEAR KALIKAPUR 1 – Kalikapur-I,0453d83b-1c16-42b3-b487-f23ca1294795,7b3df527-c4dd-46e1-83b5-a4901634c62d,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,0.043,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
31c20fad-9b1b-4dad-8ce1-bf0a2f3f9143,JC NEAR KHEYADAH 1 – Kheyadaha-II,96a3c282-7caa-452f-b11f-6df458ee0a15,6478f603-3d06-4538-8e5e-961c140b02ba,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,3.837,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
34c13b40-7d47-4653-ae6a-4e1e59409d3d,SONARPUR⇔SONARPUR BTS_1,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,d3be4972-e0dd-4dd7-9df6-16a1ed995d5d,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.103,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2026-01-03 11:20:00.390951+00,2026-01-03 11:20:00.390951+00
35ad5ec8-46c0-4d3c-8396-b602c801ab3e,BJC BARUIPUR STATION BAZAR OH JC – BARUIPUR STATION BAZAR BTS-01,1b9c2bcb-2812-4da8-81f2-bede5a6855a8,286ec15e-6eee-488e-9fd8-16b7fb859853,aea6a03e-cf73-45a4-99e1-317f8f4cfc84,4,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.270,244603,0.270,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
35fc6ed0-7d02-4e03-b4d3-2178e79fc5c7,HNV PCM 1ST FLOOR – KAMALGAZI BTS-01,45f1a024-b36f-465a-8896-125399380cb6,abfa36d3-d0ed-486e-8f97-62651f7a9b9e,2ecb77f4-d9ff-4300-ab99-6118ad220ce1,48,ad3477d5-de78-4b9f-9302-a4b5db326e9f,5.720,154977,5.470,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-06-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
370b6cbc-5a20-485b-96a4-eb2b1d621111,BORAL - HNV PCM 1ST FLOOR-01,4655a834-c64f-48c8-90a0-6e4f9654acf1,45f1a024-b36f-465a-8896-125399380cb6,2ecb77f4-d9ff-4300-ab99-6118ad220ce1,48,ad3477d5-de78-4b9f-9302-a4b5db326e9f,9.870,153837,9.430,,4bc2a086-b131-47e1-9c20-f10650c0196d,2004-01-01,,true,2025-08-19 00:00:00+00,2025-12-20 08:02:35.594901+00
3cc2fab2-8202-44f4-bef9-60e6aa2b61f8,BEGUMPUR JC - BJC CHAMPAHATI,e4553aea-b23d-4d1b-90a2-bc4b684d0042,61e86d59-3750-4828-a290-8c4ec7573553,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,2.822,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
3d72362d-ed1e-4cfe-be2d-08a5c8aa4aea,PRATAPNAGAR GP TAPPING JC (TEEMATHA MORE) – Pratapnagar,6029436f-818b-4102-8382-a341ce2e6139,3a3f3e73-5f9d-4db8-a1e9-dd32d507251c,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,1.443,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
3d9b2514-6b63-4734-a71d-1bc948d70487,PNB PADMAPUKUR – BJC PADMAPUKUR MORE AERIAL JC-01,b2f0ba07-02af-4844-af6c-da4e557c5e91,499206f5-0564-415a-bb5f-a9db25185f91,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,,244595,0.220,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
3dbcffc3-0c83-4cfd-b7ee-03a172b61117,MADARHAT – BARUIPUR-01,10bf798c-c44f-43ed-8513-41c633434f90,b5bfbef5-356c-499b-ad2b-351b7ed6a845,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,,173808,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
3e8ac475-bc78-43a8-bc8c-ad729079da30,BARUIPUR CORRECTIONAL HOME-BJC BARUIPUR CORRECTIONAL HOME-01,23759160-69e6-4377-9460-f634b644d723,3d5c2864-5587-4e8f-a07f-17047e99cf4f,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.630,244495,0.630,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
3f21885b-1d6b-4da4-b9df-b7bb7d9cb1b1,KALYANPUR - SHIKHARBALI II GP,aafe2bfb-6e18-4053-97b5-bf7fb9992fcb,536b698f-a0e9-45b7-be88-3fa46438083f,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,1.433,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,,2025-10-29 00:00:00+00
40ae28bb-5d7a-407c-b97d-fba0e45ad270,SUNNY SEASON -KAMALGAZI BTS,0f0b317e-1ab7-4e5c-8997-7024be4f5d70,abfa36d3-d0ed-486e-8f97-62651f7a9b9e,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.580,173793,0.840,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
41cb474a-81b9-4687-b690-d99f404ac3d7,GOBINDAPUR - HNV PCM 1ST FLOOR-01,badf80cb-ccc2-47f9-8dc4-82e32733b251,45f1a024-b36f-465a-8896-125399380cb6,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,3.520,170303,3.600,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-02-09,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
41fb132c-8fc1-4105-af88-59a27b3c590c,AP NAGAR – SONARPUR-01,54bc2231-880b-4ba6-ba6e-4d3cb594052b,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.850,154982,1.850,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-02-09,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
4494c1c2-17f7-456e-b6f0-02a7182b8298,PRANA BORAL BTS – BJC NEPALGUNGE NEAR BLUEDART BORAL MAIN ROA,9316bc95-e5b0-4e58-b16f-424662b14ac8,8039b734-3501-4347-a4e4-7b7bff5a5952,2ecb77f4-d9ff-4300-ab99-6118ad220ce1,48,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.390,255203,0.390,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
454ebbac-7483-4af8-9c58-b48927bf5d5e,BARUIPUR – KALYANPUR-01,b5bfbef5-356c-499b-ad2b-351b7ed6a845,aafe2bfb-6e18-4053-97b5-bf7fb9992fcb,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,5.170,170188,4.670,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-07-18,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
454f7e5f-d69a-435b-af3f-c593a2893900,BJC ZILA STADIUM – BARUIPUR BHQ,ac5a2d13-e807-4050-a04c-376c566ae64f,2a5c8bd0-327a-4ef7-8a46-bdcbef37651a,aea6a03e-cf73-45a4-99e1-317f8f4cfc84,4,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.480,,,990500621129,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
45d52c98-486d-46c5-8683-e297ff4eef6d,SURJAPUR HAT JC - DHAPDHAPI II GP,431843f3-5af8-4169-a66a-0591a430bc46,838c3d99-3275-47d6-8a38-28be1318f029,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,3.050,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,SURJAPUR HAT JC(1-4) - DHAPDHAPI II GP(1-4),true,,2025-10-29 00:00:00+00
46aab5ae-cd64-451c-ae51-0fb034acc689,BORAL – RANIKUTI-01,4655a834-c64f-48c8-90a0-6e4f9654acf1,ee2ea175-88c4-4021-bca9-f7814388d574,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,6.300,,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
46e47365-9459-4a13-ad59-c1afb025f7bf,SONARPUR – KAMALGAZI BTS,4dd05c04-dddb-44df-ab90-0b95b3ee5f11,abfa36d3-d0ed-486e-8f97-62651f7a9b9e,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,e40c2549-11ec-485d-a67a-8261fcaec68a,4.970,,0.000,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,false,,2025-12-27 09:18:40.86522+00
47cafae4-ccf9-4368-a359-f479d92f3af4,SBI SUBHASGRAM – BJC JC NEAR SBI SUBHASGRAM-01,53f28861-be94-4f78-a6da-abd2afd6e7fa,24361fcf-47f3-4351-b5cc-80de5967e53a,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.190,244607,0.190,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
4af39385-cf57-4a2b-938d-8313a314d6d6,WBSEDCL PADMAPUKUR - PADMAPUKUR,6e52bc10-3c79-4ff6-90e2-9ced1fbead34,b23799ac-04a7-4a2c-a6ce-2676971cbc2f,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.080,173695,1.140,,4bc2a086-b131-47e1-9c20-f10650c0196d,2012-05-07,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
