SL NO,Id,"Division Sub-Division",IP_ID/2G ID/3G ID,BTS NAME,"BBU_RING_NO [Parent ring]","BBU SEQ. NO",RING OFC READYNESS STATUS,ORIGINATING MAAN DETAILS,TERMINATING MAAN DETAILS,SELECT BBU RING,"PARENTED TO (RING NO)","PARENTED BTS (FOR LINEAR BTS)"
MAAN_ID_&_MAAN_NAME,SELECT MAAN,SELECT MAAN PORT,MAAN_ID_&_MAAN_NAME,SELECT MAAN,SELECT MAAN PORT
39,,"SOUTH-II HARINAVI","BSKOL09036 /Z2GJDPNBJDP2424 /Z3GJDPNBJDP5424",RAJPUR SARKAR PARA,"HNV-11 [HNV-11]",1,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-9","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-9 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-4","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-4 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","HNV-11 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
40,,"SOUTH-II HNV","IN-1023922 /Z2GJDPIPJDP2501 /Z3GJDPIPJDP5501",BARENDRA PARA,"HNV-11 [HNV-11]",2,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-9","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-9 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-4","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-4 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","HNV-11 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
41,,"South-II HNV","BSKOL09064 /Z2GJDPNBJDP2431 /Z3GJDPNBJDP5532",NOTUN PALLY,"HNV-12 [HNV-12]",1,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-5","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-5 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-10","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-10 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-12 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
42,,"South-II HNV","KO/24/AT/16284 /NIL /NIL",Mathurapur Juba Sangha Club,"HNV-12 [HNV-12]",1,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-5","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-5 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-10","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-10 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-12 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
43,,"SOUTH-II HNV","WEBQGK0243 /Z2GJDPIPJDP2450 /Z3GJDPIPJDP5450",SUBHAS GRAM BANK PLOT,"HNV-12 [HNV-12]",2,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-5","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-5 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-10","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-10 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-12 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
44,,"SOUTH-II HNV","WEBHOO0157 /Z2GJDPIPJDP2451 /Z3GJDPIPJDP5451",SONARPUR GHASIARA,"HNV-13 [HNV-13]",1,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-8","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-8 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-9","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-9 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","HNV-13 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
45,,"SOUTH-II HNV","KL5KOLKT079G /Z2GJDPIPJDP2554 /Z3GJDPIPJDP5554",SONARPUR NATUNPALLY,"linear [HNV-13]",0,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-8","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-8 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-9","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-9 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","linear Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
46,,"South-II HNV","BSKOL09069 /Z2GJDPNBJDP2425 /Z3GJDPNBJDP5544",A.P NAGAR,"HNV-14 [HNV-14]",1,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-2","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-1","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-1 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","HNV-14 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
47,,"SOUTH-II HNV","WEBSOU0774 /Z2GJDPIPJDP2488 /Z3GJDPIPJDP5488",Sonarpur Bazar,"HNV-14 [HNV-14]",2,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-2","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-1","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-1 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","HNV-14 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
48,,"SOUTH-II HNV","KO/24/AT/16266 /0 /Z3GJDPIPJDP5547",SREEKHANDA KALVART,"linear [HNV-14]",0,,"KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-2","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1 ETH-1-1-1","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-1 No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","linear Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
49,,"SOUTH-II HARINAVI","BSKOL09028 /Z2GJDPNBJDP2417 /Z3GJDPNBJDP5417",NARENDRAPUR - I I,"HNV-15 [HNV-15]",1,,"KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-3","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-3 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","Default Value No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","HNV-15 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
50,,"SOUTH-II HNV","WEBKOL2962 /Z2GJDPIPJDP2498 /Z3GJDPIPJDP5498",Mission Pally,"HNV-15 [HNV-15]",2,,"KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-3","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-3 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-A42-SO-4009 Sonarpur -A4(CAT2) /1","13016 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","Default Value No value ETH-1-1-24 ETH-1-1-25 ETH-1-1-1 ETH-1-1-2 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-13 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9 ETH-1-1-4 ETH-1-1-5 ETH-1-1-26 ETH-1-1-27 ETH-1-1-28 ETH-1-1-29 ETH-1-1-30 ETH-1-1-31 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-21 ETH-1-1-22 ETH-1-1-23","HNV-15 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
